"PACKING_OUT_TIME","HANDLING_TYPE","AREA_PACKED","CONTAINER_CLASS","PACK_STATION","AREA","PACK_USER","PROD_CODE","QTY_SINGLES","SHIPPING_LPN","ORDER_NO","LENGTH","WIDTH","HEIGHT","WEIGHT","CONVEYABLE_IND","COLLATABILITY_IND","MANUAL_BAG_TYPE"
"2018-11-25 19:39:14","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-4",2,"797722","42000121",1,"3051599036","00000000000057410093",70,70,70,34,"Y","N",
"2018-11-25 19:07:41","Carton","SAP MP2","SAP MP2","SAP Station 27",2,"798246","42010658",1,"3051590714","00000000000057389363",112,90,10,20,"Y","N",
"2018-11-25 19:17:48","Carton","SAP MP2","SAP MP2","SAP Check Station",2,"791852","41803327",1,"3051572399","00000000000057390271",90,80,50,65,"Y","N",
"2018-11-25 19:21:37","Carton","SAP MP2","SAP MP2","SAP Station 26",2,"797166","42061662",1,"3051590711","00000000000057388593",125,100,5,23,"Y","N",
"2018-11-25 19:47:37","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 8",1,"797088","41891809",1,"3051597686","00000000000057339011",90,35,60,79,,,
"2018-11-25 19:38:57","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","40780929",1,"3051601679","00000000000057404403",230,90,10,42,"Y","N",
"2018-11-25 19:33:59","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","41230210",1,"3051600114","00000000000057416480",100,90,30,53,"Y","N",
"2018-11-25 19:16:13","Carton","SAP MP2","SAP MP2","SAP Station 28",2,"794085","41892004",1,"3051582172","00000000000057341378",40,58,61,59,,,
"2018-11-25 19:17:17","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","41803325",1,"3051598498","00000000000057406295",90,80,50,65,"Y","N",
"2018-11-25 19:13:47","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 9",1,"797869","41892015",1,"3051596099","00000000000057367254",110,60,40,105,"Y","N",
"2018-11-25 19:37:28","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","41803321",1,"3051601613","00000000000057297976",100,90,50,66,"Y","N",
"2018-11-25 19:00:21","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","42037239",1,"3051596628","00000000000057396544",140,100,20,25,"Y","N",
"2018-11-25 19:15:51","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","42037239",1,"3051598315","00000000000057412973",140,100,20,25,"Y","N",
"2018-11-25 19:43:00","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","42020577",1,"3051601543","00000000000057415851",210,140,20,41,"Y","N",
"2018-11-25 19:22:56","Carton","SAP MP2","SAP MP2","SAP Station 27",2,"798246","41920628",1,"3051589433","00000000000057347865",120,90,70,151,"Y","N",
"2018-11-25 19:09:22","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 7",1,"797938","42010297",1,"3051596581","00000000000057330769",130,100,10,20,"Y","N",
"2018-11-25 19:52:47","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 03",2,"797512","41812411",1,"3051600240","00000000000057393401",90,90,35,57,"Y","N",
"2018-11-25 19:20:09","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 9",1,"797869","42020353",1,"3051596362","00000000000057374936",150,130,20,26,,,
"2018-11-25 19:42:22","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-8",2,"797827","42020353",1,"3051596995","00000000000057334266",150,130,20,26,,,
"2018-11-25 19:04:32","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 9",1,"797869","42020364",1,"3051595451","00000000000057267608",150,120,20,30,,,
"2018-11-25 19:21:25","Carton","SAP MP2","SAP MP2","SAP Station 23",2,"797221","42020836",1,"3051578487","00000000000057282490",210,140,30,44,"Y","N",
"2018-11-25 19:40:20","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","41990730",1,"3051602011","00000000000057404934",125,110,100,313,"Y","N",
"2018-11-25 19:23:23","Carton","SAP MP2","SAP MP2","SAP Station 27",2,"798246","41812416",1,"3051593430","00000000000057405359",90,90,38,60,"Y","N",
"2018-11-25 19:00:05","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-9",2,"797096","42020580",1,"3051592120","00000000000057309293",210,140,30,44,"Y","N",
"2018-11-25 19:23:47","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","41831804",1,"3051590267","00000000000057315838",91,90,60,206,"Y","N",
"2018-11-25 19:52:57","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 04",2,"797826","42020286",1,"3051600245","00000000000057393679",230,135,20,65,"Y","N",
"2018-11-25 19:12:11","Carton","SAP MP2","SAP MP2","SAP Station 25",2,"797102","41901032",1,"3051583640","00000000000057272877",100,65,65,185,"Y","N",
"2018-11-25 19:12:33","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 55",1,"797599","41812307",1,"3051598992","00000000000057397648",220,55,30,96,"Y","N",
"2018-11-25 19:14:25","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 08",2,"797757","41862019",1,"3051580792","00000000000057271654",91,91,40,47,"Y","N",
"2018-11-25 19:24:16","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 03",2,"797512","41812224",1,"3051582133","00000000000057311697",90,90,38,60,"Y","N",
"2018-11-25 19:53:47","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 49",1,"797439","41812303",1,"3051604226","00000000000057400214",225,55,25,89,"Y","N",
"2018-11-25 19:21:56","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 07",2,"797756","41850204",1,"3051580476","00000000000057297850",225,55,30,155,,,
"2018-11-25 19:53:15","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-4",2,"797722","42020582",1,"3051600468","00000000000057327215",210,140,30,44,"Y","N",
"2018-11-25 19:09:12","SmallFinishingCartonNano","Carton Finishing Line","SmallFinishingCartonNano","D2C CFS station 1",1,"797229","42020582",1,"3051559223","00000000000057199584",210,140,30,44,"Y","N",
"2018-11-25 19:24:23","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 8",1,"797088","42020844",3,"3051596826","00000000000057371847",140,92,10,7,"Y","N",
"2018-11-25 19:01:48","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 08",2,"797757","42020517",1,"3051591319","00000000000057373723",140,100,10,26,"Y","N",
"2018-11-25 19:01:49","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 5",1,"797586","42020304",2,"3051595984","00000000000057318034",140,100,20,24,,,
"2018-11-25 19:36:37","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 07",1,"798226","42020304",1,"3051601806","00000000000057415771",140,100,20,24,,,
"2018-11-25 19:08:20","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 3",1,"797128","42020304",1,"3051595816","00000000000057268145",140,100,20,24,,,
"2018-11-25 19:24:15","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-5",2,"797268","42222036",1,"3051596636","00000000000057348390",310,70,10,34,,,
"2018-11-25 19:40:42","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 06",2,"792405","42037259",1,"3051598297","00000000000057413108",75,70,45,55,,,
"2018-11-25 19:15:43","Carton","SAP MP2","SAP MP2","SAP Station 27",2,"798246","41812211",1,"3051582127","00000000000057372040",90,90,35,60,"Y","N",
"2018-11-25 19:32:40","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-2",2,"797766","42020574",1,"3051598331","00000000000057403525",205,135,10,53,"Y","N",
"2018-11-25 19:01:19","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 06",2,"792405","42010683",1,"3051589023","00000000000057304154",120,90,3,17,"Y","N",
"2018-11-25 19:43:32","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-7",2,"797544","42020303",1,"3051597647","00000000000057301434",145,96,20,25,,,
"2018-11-25 19:08:34","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","42037323",1,"3051589994","00000000000057271215",140,100,20,37,"Y","N",
"2018-11-25 19:43:32","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-7",2,"797544","42020869",1,"3051597647","00000000000057301434",140,110,10,32,"Y","N",
"2018-11-25 19:01:29","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","41823909",1,"3051582155","00000000000057371674",105,105,26,64,"Y","N",
"2018-11-25 19:01:33","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 5",1,"797586","42020368",1,"3051595990","00000000000057269685",150,95,20,27,,,
"2018-11-25 19:26:41","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","40780916",1,"3051599759","00000000000057404952",300,230,40,151,"Y","N",
"2018-11-25 19:16:49","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","42000118",1,"3051596645","00000000000057402884",70,70,60,40,"Y","N",
"2018-11-25 19:43:32","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","42020349",1,"3051602711","00000000000057411048",210,140,30,40,"Y","N",
"2018-11-25 19:41:43","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","40680733",1,"3051601729","00000000000057383763",390,290,115,966,,,
"2018-11-25 19:59:14","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","42222075",1,"3051599695","00000000000057382306",280,101,20,10,,,
"2018-11-25 19:10:54","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 9",1,"797869","42262633",1,"3051596095","00000000000057312242",90,15,90,11,,,
"2018-11-25 19:45:28","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","41891913",1,"3051601884","00000000000057404429",90,50,90,133,"Y","N",
"2018-11-25 19:47:37","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 8",1,"797088","41891913",1,"3051597686","00000000000057339011",90,50,90,133,"Y","N",
"2018-11-25 19:32:20","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 7",1,"797938","42250904",1,"3051597284","00000000000057337164",180,180,30,87,"Y","N",
"2018-11-25 19:07:04","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 06",2,"792405","42354759",1,"3051584908","00000000000057293253",90,90,35,30,"Y","N",
"2018-11-25 19:08:12","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-5",2,"797268","42250457",1,"3051595743","00000000000057293397",140,112,10,29,"Y","N",
"2018-11-25 19:10:13","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 06",2,"792405","42960604",1,"3051583685","00000000000057270487",150,30,95,174,"Y","N",
"2018-11-25 19:28:06","Carton","SAP MP2","SAP MP2","SAP Station 27",2,"798246","42960604",1,"3051590396","00000000000057317351",150,30,95,174,"Y","N",
"2018-11-25 19:45:28","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 4",1,"797723","42946903",1,"3051594690","00000000000057400881",90,90,90,155,"Y","N",
"2018-11-25 19:33:57","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-3",2,"798000","42222025",1,"3051598303","00000000000057346346",160,120,10,77,,,
"2018-11-25 19:16:59","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 08",2,"797757","42106609",1,"3051589189","00000000000057367315",110,50,110,40,"Y","N",
"2018-11-25 19:24:24","Carton","SAP MP2","SAP MP2","SAP Station 26",2,"797166","42401506",1,"3051587243","00000000000057371728",100,35,70,98,"Y","N",
"2018-11-25 19:14:57","Carton","SAP MP2","SAP MP2","SAP Station 27",2,"798246","41812322",1,"3051585149","00000000000057288631",105,85,60,102,"Y","N",
"2018-11-25 19:44:19","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","41812322",1,"3051601591","00000000000057419029",105,85,60,102,"Y","N",
"2018-11-25 19:55:18","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","42183107",1,"3051602653","00000000000057405979",60,60,10,2,"Y","N",
"2018-11-25 19:29:33","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","42159727",1,"3051600456","00000000000057409967",120,110,30,18,"Y","N",
"2018-11-25 19:27:49","Carton","SAP MP2","SAP MP2","SAP Station 26",2,"797166","42159727",1,"3051582872","00000000000057319424",120,110,30,18,"Y","N",
"2018-11-25 19:25:26","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 07",2,"797756","42147612",1,"3051590587","00000000000057381884",70,60,5,3,"Y","N",
"2018-11-25 19:19:38","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","42354551",1,"3051577929","00000000000057391439",100,60,30,56,,,
"2018-11-25 19:31:49","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 5",1,"797877","41951513",1,"3051558400","00000000000057194915",90,90,90,167,"Y","N",
"2018-11-25 19:34:49","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-2",2,"797766","42222061",1,"3051598330","00000000000057401732",260,80,15,154,"Y","N",
"2018-11-25 19:10:46","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","42157707",1,"3051597811","00000000000057412530",200,90,25,57,,,
"2018-11-25 19:31:16","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-3",2,"798000","42020251",1,"3051598304","00000000000057331079",150,20,140,23,,,
"2018-11-25 19:22:06","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 5",1,"797586","42020252",1,"3051597974","00000000000057381885",205,136,10,40,,,
"2018-11-25 19:05:36","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","42020252",1,"3051596592","00000000000057414346",205,136,10,40,,,
"2018-11-25 19:04:09","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 49",1,"797439","42061504",1,"3051598064","00000000000057402649",125,100,5,23,"Y","N",
"2018-11-25 19:24:15","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-5",2,"797268","42090362",1,"3051596636","00000000000057348390",91,80,50,97,"Y","N",
"2018-11-25 19:10:54","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 9",1,"797869","42262506",1,"3051596095","00000000000057312242",94,94,5,22,,,
"2018-11-25 19:13:47","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 9",1,"797869","42190505",1,"3051596099","00000000000057367254",100,100,35,45,"Y","N",
"2018-11-25 19:43:55","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","42310427",2,"3051601736","00000000000057415728",65,60,20,4,,,
"2018-11-25 19:00:51","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-4",2,"797722","42346725",1,"3051596102","00000000000057403333",130,110,20,50,"Y","N",
"2018-11-25 19:55:00","Carton","SAP MP2","SAP MP2","SAP Station 23",2,"797221","41901035",1,"3051596862","00000000000057402072",71,65,105,156,"Y","N",
"2018-11-25 19:13:07","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 2",1,"798334","42945206",1,"3051554973","00000000000057119644",90,90,90,171,"Y","N",
"2018-11-25 19:12:48","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 2",1,"798334","42945206",1,"3051554987","00000000000057119854",90,90,90,171,"Y","N",
"2018-11-25 19:24:59","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 03",2,"797512","41901113",1,"3051591731","00000000000057319361",105,69,61,215,"Y","N",
"2018-11-25 19:29:15","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 10",1,"798401","42354797",1,"3051596388","00000000000057285020",80,65,30,54,"Y","N",
"2018-11-25 19:26:40","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","42293108",1,"3051579076","00000000000057395287",93,93,40,63,"Y","N",
"2018-11-25 19:17:13","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 7",1,"797938","42222052",1,"3051596789","00000000000057327019",180,60,20,67,,,
"2018-11-25 19:25:58","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 08",2,"797757","42293121",1,"3051589530","00000000000057364498",95,95,40,65,"Y","N",
"2018-11-25 19:05:36","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","42020602",1,"3051596592","00000000000057414346",130,200,20,41,,,
"2018-11-25 19:47:12","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","42020602",1,"3051602321","00000000000057407782",130,200,20,41,,,
"2018-11-25 19:00:34","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-4",2,"797722","42182402",1,"3051596103","00000000000057403332",80,50,5,8,"Y","N",
"2018-11-25 19:23:11","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 07",2,"797756","41891805",1,"3051591459","00000000000057403253",90,38,60,79,"Y","N",
"2018-11-25 19:56:41","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","42159715",1,"3051603637","00000000000057417657",270,60,20,56,"Y","N",
"2018-11-25 19:24:29","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 04",2,"797826","42147307",1,"3051582170","00000000000057339415",100,70,20,25,"Y","N",
"2018-11-25 19:25:18","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","42310431",1,"3051581124","00000000000057393678",100,70,15,20,,,
"2018-11-25 19:46:19","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 35",1,"798331","41891908",1,"3051603119","00000000000057397861",90,80,50,133,"Y","N",
"2018-11-25 19:43:01","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 20",1,"798251","42010106",1,"3051602633","00000000000057405269",100,95,35,61,,,
"2018-11-25 19:17:40","Carton","SAP MP2","SAP MP2","SAP Station 28",2,"794085","41920606",1,"3051580572","00000000000057266786",83,65,108,141,"Y","N",
"2018-11-25 19:42:24","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","42650212",1,"3051601345","00000000000057417180",300,205,105,747,"Y","N",
"2018-11-25 19:43:10","Carton","SAP MP2","SAP MP2","SAP Check Station",2,"791852","42263013",1,"3051561659","00000000000057281646",50,25,50,3,"Y","N",
